============================================================
Biblioteca : basepropr_deepface
Inicio     : 2026-06-29 00:38:11
============================================================
[2026-06-29 00:38:11] INFO: Dataset=BasePropr | Pares=4092
[2026-06-29 00:38:15] PAIR: img1=alessandra_baixa_45_1m.jpeg, img2=alessandra_baixa_45_30cm.jpeg, score=0.0835, label=1, decision=MATCH
[2026-06-29 00:40:33] PAIR: img1=alessandra_extra_06.jpeg, img2=alessandra_extra_08.jpeg, score=0.2901, label=1, decision=MATCH
[2026-06-29 00:40:34] PAIR: img1=alessandra_extra_06.jpeg, img2=alessandra_moderada_45_1m.jpeg, score=0.4107, label=1, decision=MATCH
[2026-06-29 00:40:34] PAIR: img1=alessandra_extra_06.jpeg, img2=alessandra_moderada_45_30cm.jpeg, score=0.4868, label=1, decision=MATCH
[2026-06-29 00:40:35] PAIR: img1=alessandra_extra_06.jpeg, img2=alessandra_moderada_frontal_1m.jpeg, score=0.1705, label=1, decision=MATCH
[2026-06-29 00:40:36] PAIR: img1=alessandra_extra_06.jpeg, img2=alessandra_moderada_frontal_30cm.jpeg, score=0.1252, label=1, decision=MATCH
[2026-06-29 00:40:37] PAIR: img1=alessandra_extra_07.jpeg, img2=alessandra_extra_08.jpeg, score=0.2623, label=1, decision=MATCH
[2026-06-29 00:40:38] PAIR: img1=alessandra_extra_07.jpeg, img2=alessandra_moderada_45_1m.jpeg, score=0.4643, label=1, decision=MATCH
[2026-06-29 00:40:38] PAIR: img1=alessandra_extra_07.jpeg, img2=alessandra_moderada_45_30cm.jpeg, score=0.5374, label=1, decision=NO_MATCH
[2026-06-29 00:40:39] PAIR: img1=alessandra_extra_07.jpeg, img2=alessandra_moderada_frontal_1m.jpeg, score=0.2044, label=1, decision=MATCH
[2026-06-29 00:40:40] PAIR: img1=alessandra_extra_07.jpeg, img2=alessandra_moderada_frontal_30cm.jpeg, score=0.1528, label=1, decision=MATCH
[2026-06-29 00:40:41] PAIR: img1=alessandra_extra_08.jpeg, img2=alessandra_moderada_45_1m.jpeg, score=0.4492, label=1, decision=MATCH
[2026-06-29 00:40:42] PAIR: img1=alessandra_extra_08.jpeg, img2=alessandra_moderada_45_30cm.jpeg, score=0.4827, label=1, decision=MATCH
[2026-06-29 00:40:42] PAIR: img1=alessandra_extra_08.jpeg, img2=alessandra_moderada_frontal_1m.jpeg, score=0.3368, label=1, decision=MATCH
[2026-06-29 00:40:43] PAIR: img1=alessandra_extra_08.jpeg, img2=alessandra_moderada_frontal_30cm.jpeg, score=0.2360, label=1, decision=MATCH
[2026-06-29 00:40:44] PAIR: img1=alessandra_moderada_45_1m.jpeg, img2=alessandra_moderada_45_30cm.jpeg, score=0.0625, label=1, decision=MATCH
[2026-06-29 00:40:45] PAIR: img1=alessandra_moderada_45_1m.jpeg, img2=alessandra_moderada_frontal_1m.jpeg, score=0.4404, label=1, decision=MATCH
[2026-06-29 00:40:46] PAIR: img1=alessandra_moderada_45_1m.jpeg, img2=alessandra_moderada_frontal_30cm.jpeg, score=0.4278, label=1, decision=MATCH
[2026-06-29 00:40:46] PAIR: img1=alessandra_moderada_45_30cm.jpeg, img2=alessandra_moderada_frontal_1m.jpeg, score=0.5173, label=1, decision=NO_MATCH
[2026-06-29 00:40:47] PAIR: img1=alessandra_moderada_45_30cm.jpeg, img2=alessandra_moderada_frontal_30cm.jpeg, score=0.4977, label=1, decision=MATCH
[2026-06-29 00:40:48] PAIR: img1=alessandra_moderada_frontal_1m.jpeg, img2=alessandra_moderada_frontal_30cm.jpeg, score=0.1036, label=1, decision=MATCH
[2026-06-29 00:40:48] PAIR: img1=abraao_baixa_45_dir.jpg, img2=abraao_baixa_45_esq.jpg, score=0.5361, label=1, decision=NO_MATCH
[2026-06-29 00:40:49] PAIR: img1=abraao_baixa_45_dir.jpg, img2=abraao_baixa_frontal.jpg, score=0.5232, label=1, decision=NO_MATCH
[2026-06-29 00:40:49] PAIR: img1=abraao_baixa_45_dir.jpg, img2=abraao_baixo_45_esq.jpg, score=0.4927, label=1, decision=MATCH
[2026-06-29 00:40:50] PAIR: img1=abraao_baixa_45_dir.jpg, img2=abraao_boa_45_.jpg, score=0.4876, label=1, decision=MATCH
[2026-06-29 00:40:50] PAIR: img1=abraao_baixa_45_dir.jpg, img2=abraao_boa_45_dir.jpg, score=0.4396, label=1, decision=MATCH
[2026-06-29 00:40:51] PAIR: img1=abraao_baixa_45_dir.jpg, img2=abraao_boa_frontal.jpg, score=0.4571, label=1, decision=MATCH
[2026-06-29 00:40:51] PAIR: img1=abraao_baixa_45_dir.jpg, img2=abraao_extra_01.jpg, score=0.4567, label=1, decision=MATCH
[2026-06-29 00:40:52] PAIR: img1=abraao_baixa_45_dir.jpg, img2=abraao_extra_02.jpg, score=0.4193, label=1, decision=MATCH
[2026-06-29 00:40:52] PAIR: img1=abraao_baixa_45_dir.jpg, img2=abraao_extra_03.jpg, score=0.4724, label=1, decision=MATCH
[2026-06-29 00:40:52] PAIR: img1=abraao_baixa_45_dir.jpg, img2=abraao_extra_04.jpg, score=0.4858, label=1, decision=MATCH
[2026-06-29 00:40:53] PAIR: img1=abraao_baixa_45_dir.jpg, img2=abraao_extra_05.jpg, score=0.3596, label=1, decision=MATCH
[2026-06-29 00:40:53] PAIR: img1=abraao_baixa_45_dir.jpg, img2=abraao_extra_06.jpg, score=0.3741, label=1, decision=MATCH
[2026-06-29 00:40:54] PAIR: img1=abraao_baixa_45_dir.jpg, img2=abraao_extra_07.jpg, score=0.3981, label=1, decision=MATCH
[2026-06-29 00:40:54] PAIR: img1=abraao_baixa_45_dir.jpg, img2=abraao_extra_08.jpg, score=0.4137, label=1, decision=MATCH
[2026-06-29 00:40:55] PAIR: img1=abraao_baixa_45_dir.jpg, img2=abraao_extra_09.jpg, score=0.3548, label=1, decision=MATCH
[2026-06-29 00:40:55] PAIR: img1=abraao_baixa_45_dir.jpg, img2=abraao_extra_10.jpg, score=0.3459, label=1, decision=MATCH
[2026-06-29 00:40:56] PAIR: img1=abraao_baixa_45_esq.jpg, img2=abraao_baixa_frontal.jpg, score=0.2716, label=1, decision=MATCH
[2026-06-29 00:40:56] PAIR: img1=abraao_baixa_45_esq.jpg, img2=abraao_baixo_45_esq.jpg, score=0.2434, label=1, decision=MATCH
[2026-06-29 00:40:56] PAIR: img1=abraao_baixa_45_esq.jpg, img2=abraao_boa_45_.jpg, score=0.4164, label=1, decision=MATCH
[2026-06-29 00:40:57] PAIR: img1=abraao_baixa_45_esq.jpg, img2=abraao_boa_45_dir.jpg, score=0.3334, label=1, decision=MATCH
[2026-06-29 00:40:57] PAIR: img1=abraao_baixa_45_esq.jpg, img2=abraao_boa_frontal.jpg, score=0.2980, label=1, decision=MATCH
[2026-06-29 00:40:58] PAIR: img1=abraao_baixa_45_esq.jpg, img2=abraao_extra_01.jpg, score=0.6301, label=1, decision=NO_MATCH
[2026-06-29 00:40:58] PAIR: img1=abraao_baixa_45_esq.jpg, img2=abraao_extra_02.jpg, score=0.4465, label=1, decision=MATCH
[2026-06-29 00:40:59] PAIR: img1=abraao_baixa_45_esq.jpg, img2=abraao_extra_03.jpg, score=0.2873, label=1, decision=MATCH
[2026-06-29 00:40:59] PAIR: img1=abraao_baixa_45_esq.jpg, img2=abraao_extra_04.jpg, score=0.3666, label=1, decision=MATCH
[2026-06-29 00:41:00] PAIR: img1=abraao_baixa_45_esq.jpg, img2=abraao_extra_05.jpg, score=0.3859, label=1, decision=MATCH
[2026-06-29 00:41:00] PAIR: img1=abraao_baixa_45_esq.jpg, img2=abraao_extra_06.jpg, score=0.3084, label=1, decision=MATCH
[2026-06-29 00:41:01] PAIR: img1=abraao_baixa_45_esq.jpg, img2=abraao_extra_07.jpg, score=0.3335, label=1, decision=MATCH
[2026-06-29 00:41:01] PAIR: img1=abraao_baixa_45_esq.jpg, img2=abraao_extra_08.jpg, score=0.3148, label=1, decision=MATCH
[2026-06-29 00:41:01] PAIR: img1=abraao_baixa_45_esq.jpg, img2=abraao_extra_09.jpg, score=0.3914, label=1, decision=MATCH
[2026-06-29 00:41:02] PAIR: img1=abraao_baixa_45_esq.jpg, img2=abraao_extra_10.jpg, score=0.2818, label=1, decision=MATCH
[2026-06-29 00:41:02] PAIR: img1=abraao_baixa_frontal.jpg, img2=abraao_baixo_45_esq.jpg, score=0.2519, label=1, decision=MATCH
[2026-06-29 00:41:03] PAIR: img1=abraao_baixa_frontal.jpg, img2=abraao_boa_45_.jpg, score=0.3960, label=1, decision=MATCH
[2026-06-29 00:41:03] PAIR: img1=abraao_baixa_frontal.jpg, img2=abraao_boa_45_dir.jpg, score=0.3889, label=1, decision=MATCH
[2026-06-29 00:41:04] PAIR: img1=abraao_baixa_frontal.jpg, img2=abraao_boa_frontal.jpg, score=0.3504, label=1, decision=MATCH
[2026-06-29 00:41:04] PAIR: img1=abraao_baixa_frontal.jpg, img2=abraao_extra_01.jpg, score=0.5761, label=1, decision=NO_MATCH
[2026-06-29 00:41:05] PAIR: img1=abraao_baixa_frontal.jpg, img2=abraao_extra_02.jpg, score=0.4036, label=1, decision=MATCH
[2026-06-29 00:41:05] PAIR: img1=abraao_baixa_frontal.jpg, img2=abraao_extra_03.jpg, score=0.0525, label=1, decision=MATCH
[2026-06-29 00:41:06] PAIR: img1=abraao_baixa_frontal.jpg, img2=abraao_extra_04.jpg, score=0.1290, label=1, decision=MATCH
[2026-06-29 00:41:06] PAIR: img1=abraao_baixa_frontal.jpg, img2=abraao_extra_05.jpg, score=0.3784, label=1, decision=MATCH
[2026-06-29 00:41:06] PAIR: img1=abraao_baixa_frontal.jpg, img2=abraao_extra_06.jpg, score=0.3316, label=1, decision=MATCH
[2026-06-29 00:41:07] PAIR: img1=abraao_baixa_frontal.jpg, img2=abraao_extra_07.jpg, score=0.3020, label=1, decision=MATCH
[2026-06-29 00:41:07] PAIR: img1=abraao_baixa_frontal.jpg, img2=abraao_extra_08.jpg, score=0.2561, label=1, decision=MATCH
[2026-06-29 00:41:08] PAIR: img1=abraao_baixa_frontal.jpg, img2=abraao_extra_09.jpg, score=0.3548, label=1, decision=MATCH
[2026-06-29 00:41:08] PAIR: img1=abraao_baixa_frontal.jpg, img2=abraao_extra_10.jpg, score=0.3127, label=1, decision=MATCH
[2026-06-29 00:41:09] PAIR: img1=abraao_baixo_45_esq.jpg, img2=abraao_boa_45_.jpg, score=0.2946, label=1, decision=MATCH
[2026-06-29 00:41:09] PAIR: img1=abraao_baixo_45_esq.jpg, img2=abraao_boa_45_dir.jpg, score=0.2865, label=1, decision=MATCH
[2026-06-29 00:41:10] PAIR: img1=abraao_baixo_45_esq.jpg, img2=abraao_boa_frontal.jpg, score=0.3048, label=1, decision=MATCH
[2026-06-29 00:41:10] PAIR: img1=abraao_baixo_45_esq.jpg, img2=abraao_extra_01.jpg, score=0.5732, label=1, decision=NO_MATCH
[2026-06-29 00:41:11] PAIR: img1=abraao_baixo_45_esq.jpg, img2=abraao_extra_02.jpg, score=0.5012, label=1, decision=NO_MATCH
[2026-06-29 00:41:11] PAIR: img1=abraao_baixo_45_esq.jpg, img2=abraao_extra_03.jpg, score=0.2471, label=1, decision=MATCH
[2026-06-29 00:41:11] PAIR: img1=abraao_baixo_45_esq.jpg, img2=abraao_extra_04.jpg, score=0.3508, label=1, decision=MATCH
[2026-06-29 00:41:12] PAIR: img1=abraao_baixo_45_esq.jpg, img2=abraao_extra_05.jpg, score=0.4332, label=1, decision=MATCH
[2026-06-29 00:41:12] PAIR: img1=abraao_baixo_45_esq.jpg, img2=abraao_extra_06.jpg, score=0.3326, label=1, decision=MATCH
[2026-06-29 00:41:13] PAIR: img1=abraao_baixo_45_esq.jpg, img2=abraao_extra_07.jpg, score=0.3652, label=1, decision=MATCH
[2026-06-29 00:41:13] PAIR: img1=abraao_baixo_45_esq.jpg, img2=abraao_extra_08.jpg, score=0.3705, label=1, decision=MATCH
[2026-06-29 00:41:14] PAIR: img1=abraao_baixo_45_esq.jpg, img2=abraao_extra_09.jpg, score=0.3240, label=1, decision=MATCH
[2026-06-29 00:41:14] PAIR: img1=abraao_baixo_45_esq.jpg, img2=abraao_extra_10.jpg, score=0.2826, label=1, decision=MATCH
[2026-06-29 00:41:15] PAIR: img1=abraao_boa_45_.jpg, img2=abraao_boa_45_dir.jpg, score=0.2421, label=1, decision=MATCH
[2026-06-29 00:41:15] PAIR: img1=abraao_boa_45_.jpg, img2=abraao_boa_frontal.jpg, score=0.2131, label=1, decision=MATCH
[2026-06-29 00:41:15] PAIR: img1=abraao_boa_45_.jpg, img2=abraao_extra_01.jpg, score=0.6552, label=1, decision=NO_MATCH
[2026-06-29 00:41:16] PAIR: img1=abraao_boa_45_.jpg, img2=abraao_extra_02.jpg, score=0.5315, label=1, decision=NO_MATCH
[2026-06-29 00:41:16] PAIR: img1=abraao_boa_45_.jpg, img2=abraao_extra_03.jpg, score=0.3341, label=1, decision=MATCH
[2026-06-29 00:41:17] PAIR: img1=abraao_boa_45_.jpg, img2=abraao_extra_04.jpg, score=0.4205, label=1, decision=MATCH
[2026-06-29 00:41:17] PAIR: img1=abraao_boa_45_.jpg, img2=abraao_extra_05.jpg, score=0.3867, label=1, decision=MATCH
[2026-06-29 00:41:18] PAIR: img1=abraao_boa_45_.jpg, img2=abraao_extra_06.jpg, score=0.2696, label=1, decision=MATCH
[2026-06-29 00:41:18] PAIR: img1=abraao_boa_45_.jpg, img2=abraao_extra_07.jpg, score=0.3153, label=1, decision=MATCH
[2026-06-29 00:41:19] PAIR: img1=abraao_boa_45_.jpg, img2=abraao_extra_08.jpg, score=0.3101, label=1, decision=MATCH
[2026-06-29 00:41:19] PAIR: img1=abraao_boa_45_.jpg, img2=abraao_extra_09.jpg, score=0.1854, label=1, decision=MATCH
[2026-06-29 00:41:19] PAIR: img1=abraao_boa_45_.jpg, img2=abraao_extra_10.jpg, score=0.2321, label=1, decision=MATCH
[2026-06-29 00:41:20] PAIR: img1=abraao_boa_45_dir.jpg, img2=abraao_boa_frontal.jpg, score=0.1513, label=1, decision=MATCH
[2026-06-29 00:41:20] PAIR: img1=abraao_boa_45_dir.jpg, img2=abraao_extra_01.jpg, score=0.6135, label=1, decision=NO_MATCH
[2026-06-29 00:41:21] PAIR: img1=abraao_boa_45_dir.jpg, img2=abraao_extra_02.jpg, score=0.4654, label=1, decision=MATCH
[2026-06-29 00:41:21] PAIR: img1=abraao_boa_45_dir.jpg, img2=abraao_extra_03.jpg, score=0.3200, label=1, decision=MATCH
[2026-06-29 00:41:22] PAIR: img1=abraao_boa_45_dir.jpg, img2=abraao_extra_04.jpg, score=0.3994, label=1, decision=MATCH
[2026-06-29 00:41:22] PAIR: img1=abraao_boa_45_dir.jpg, img2=abraao_extra_05.jpg, score=0.3242, label=1, decision=MATCH
[2026-06-29 00:41:23] PAIR: img1=abraao_boa_45_dir.jpg, img2=abraao_extra_06.jpg, score=0.2355, label=1, decision=MATCH
[2026-06-29 00:41:23] PAIR: img1=abraao_boa_45_dir.jpg, img2=abraao_extra_07.jpg, score=0.2927, label=1, decision=MATCH
[2026-06-29 00:41:23] PAIR: img1=abraao_boa_45_dir.jpg, img2=abraao_extra_08.jpg, score=0.3648, label=1, decision=MATCH
[2026-06-29 00:41:24] PAIR: img1=abraao_boa_45_dir.jpg, img2=abraao_extra_09.jpg, score=0.3495, label=1, decision=MATCH
[2026-06-29 00:41:24] PAIR: img1=abraao_boa_45_dir.jpg, img2=abraao_extra_10.jpg, score=0.1768, label=1, decision=MATCH
[2026-06-29 00:41:25] PAIR: img1=abraao_boa_frontal.jpg, img2=abraao_extra_01.jpg, score=0.6413, label=1, decision=NO_MATCH
[2026-06-29 00:41:25] PAIR: img1=abraao_boa_frontal.jpg, img2=abraao_extra_02.jpg, score=0.4295, label=1, decision=MATCH
[2026-06-29 00:41:26] PAIR: img1=abraao_boa_frontal.jpg, img2=abraao_extra_03.jpg, score=0.3050, label=1, decision=MATCH
[2026-06-29 00:41:26] PAIR: img1=abraao_boa_frontal.jpg, img2=abraao_extra_04.jpg, score=0.4450, label=1, decision=MATCH
[2026-06-29 00:41:27] PAIR: img1=abraao_boa_frontal.jpg, img2=abraao_extra_05.jpg, score=0.2858, label=1, decision=MATCH
[2026-06-29 00:41:27] PAIR: img1=abraao_boa_frontal.jpg, img2=abraao_extra_06.jpg, score=0.0960, label=1, decision=MATCH
[2026-06-29 00:41:28] PAIR: img1=abraao_boa_frontal.jpg, img2=abraao_extra_07.jpg, score=0.1829, label=1, decision=MATCH
[2026-06-29 00:41:28] PAIR: img1=abraao_boa_frontal.jpg, img2=abraao_extra_08.jpg, score=0.2158, label=1, decision=MATCH
[2026-06-29 00:41:28] PAIR: img1=abraao_boa_frontal.jpg, img2=abraao_extra_09.jpg, score=0.2657, label=1, decision=MATCH
[2026-06-29 00:41:29] PAIR: img1=abraao_boa_frontal.jpg, img2=abraao_extra_10.jpg, score=0.1365, label=1, decision=MATCH
[2026-06-29 00:41:29] PAIR: img1=abraao_extra_01.jpg, img2=abraao_extra_02.jpg, score=0.3440, label=1, decision=MATCH
[2026-06-29 00:41:30] PAIR: img1=abraao_extra_01.jpg, img2=abraao_extra_03.jpg, score=0.5460, label=1, decision=NO_MATCH
[2026-06-29 00:41:30] PAIR: img1=abraao_extra_01.jpg, img2=abraao_extra_04.jpg, score=0.5596, label=1, decision=NO_MATCH
[2026-06-29 00:41:31] PAIR: img1=abraao_extra_01.jpg, img2=abraao_extra_05.jpg, score=0.4354, label=1, decision=MATCH
[2026-06-29 00:41:31] PAIR: img1=abraao_extra_01.jpg, img2=abraao_extra_06.jpg, score=0.5647, label=1, decision=NO_MATCH
[2026-06-29 00:41:32] PAIR: img1=abraao_extra_01.jpg, img2=abraao_extra_07.jpg, score=0.5800, label=1, decision=NO_MATCH
[2026-06-29 00:41:32] PAIR: img1=abraao_extra_01.jpg, img2=abraao_extra_08.jpg, score=0.5907, label=1, decision=NO_MATCH
[2026-06-29 00:41:32] PAIR: img1=abraao_extra_01.jpg, img2=abraao_extra_09.jpg, score=0.5464, label=1, decision=NO_MATCH
[2026-06-29 00:41:33] PAIR: img1=abraao_extra_01.jpg, img2=abraao_extra_10.jpg, score=0.5799, label=1, decision=NO_MATCH
[2026-06-29 00:41:33] PAIR: img1=abraao_extra_02.jpg, img2=abraao_extra_03.jpg, score=0.3739, label=1, decision=MATCH
[2026-06-29 00:41:34] PAIR: img1=abraao_extra_02.jpg, img2=abraao_extra_04.jpg, score=0.4393, label=1, decision=MATCH
[2026-06-29 00:41:34] PAIR: img1=abraao_extra_02.jpg, img2=abraao_extra_05.jpg, score=0.3025, label=1, decision=MATCH
[2026-06-29 00:41:35] PAIR: img1=abraao_extra_02.jpg, img2=abraao_extra_06.jpg, score=0.3894, label=1, decision=MATCH
[2026-06-29 00:41:35] PAIR: img1=abraao_extra_02.jpg, img2=abraao_extra_07.jpg, score=0.4273, label=1, decision=MATCH
[2026-06-29 00:41:36] PAIR: img1=abraao_extra_02.jpg, img2=abraao_extra_08.jpg, score=0.4187, label=1, decision=MATCH
[2026-06-29 00:41:36] PAIR: img1=abraao_extra_02.jpg, img2=abraao_extra_09.jpg, score=0.4695, label=1, decision=MATCH
[2026-06-29 00:41:37] PAIR: img1=abraao_extra_02.jpg, img2=abraao_extra_10.jpg, score=0.4014, label=1, decision=MATCH
[2026-06-29 00:41:37] PAIR: img1=abraao_extra_03.jpg, img2=abraao_extra_04.jpg, score=0.1386, label=1, decision=MATCH
[2026-06-29 00:41:37] PAIR: img1=abraao_extra_03.jpg, img2=abraao_extra_05.jpg, score=0.3181, label=1, decision=MATCH
[2026-06-29 00:41:38] PAIR: img1=abraao_extra_03.jpg, img2=abraao_extra_06.jpg, score=0.2826, label=1, decision=MATCH
[2026-06-29 00:41:38] PAIR: img1=abraao_extra_03.jpg, img2=abraao_extra_07.jpg, score=0.2883, label=1, decision=MATCH
[2026-06-29 00:41:39] PAIR: img1=abraao_extra_03.jpg, img2=abraao_extra_08.jpg, score=0.2411, label=1, decision=MATCH
[2026-06-29 00:41:39] PAIR: img1=abraao_extra_03.jpg, img2=abraao_extra_09.jpg, score=0.3013, label=1, decision=MATCH
[2026-06-29 00:41:40] PAIR: img1=abraao_extra_03.jpg, img2=abraao_extra_10.jpg, score=0.2566, label=1, decision=MATCH
[2026-06-29 00:41:40] PAIR: img1=abraao_extra_04.jpg, img2=abraao_extra_05.jpg, score=0.4158, label=1, decision=MATCH
[2026-06-29 00:41:41] PAIR: img1=abraao_extra_04.jpg, img2=abraao_extra_06.jpg, score=0.4208, label=1, decision=MATCH
[2026-06-29 00:41:41] PAIR: img1=abraao_extra_04.jpg, img2=abraao_extra_07.jpg, score=0.3457, label=1, decision=MATCH
[2026-06-29 00:41:42] PAIR: img1=abraao_extra_04.jpg, img2=abraao_extra_08.jpg, score=0.3031, label=1, decision=MATCH
[2026-06-29 00:41:42] PAIR: img1=abraao_extra_04.jpg, img2=abraao_extra_09.jpg, score=0.3580, label=1, decision=MATCH
[2026-06-29 00:41:42] PAIR: img1=abraao_extra_04.jpg, img2=abraao_extra_10.jpg, score=0.3400, label=1, decision=MATCH
[2026-06-29 00:41:43] PAIR: img1=abraao_extra_05.jpg, img2=abraao_extra_06.jpg, score=0.2482, label=1, decision=MATCH
[2026-06-29 00:41:43] PAIR: img1=abraao_extra_05.jpg, img2=abraao_extra_07.jpg, score=0.2834, label=1, decision=MATCH
[2026-06-29 00:41:44] PAIR: img1=abraao_extra_05.jpg, img2=abraao_extra_08.jpg, score=0.2854, label=1, decision=MATCH
[2026-06-29 00:41:44] PAIR: img1=abraao_extra_05.jpg, img2=abraao_extra_09.jpg, score=0.2762, label=1, decision=MATCH
[2026-06-29 00:41:45] PAIR: img1=abraao_extra_05.jpg, img2=abraao_extra_10.jpg, score=0.2410, label=1, decision=MATCH
[2026-06-29 00:41:45] PAIR: img1=abraao_extra_06.jpg, img2=abraao_extra_07.jpg, score=0.1649, label=1, decision=MATCH
[2026-06-29 00:41:46] PAIR: img1=abraao_extra_06.jpg, img2=abraao_extra_08.jpg, score=0.1860, label=1, decision=MATCH
[2026-06-29 00:41:46] PAIR: img1=abraao_extra_06.jpg, img2=abraao_extra_09.jpg, score=0.2307, label=1, decision=MATCH
[2026-06-29 00:41:46] PAIR: img1=abraao_extra_06.jpg, img2=abraao_extra_10.jpg, score=0.1224, label=1, decision=MATCH
[2026-06-29 00:41:47] PAIR: img1=abraao_extra_07.jpg, img2=abraao_extra_08.jpg, score=0.0933, label=1, decision=MATCH
[2026-06-29 00:41:47] PAIR: img1=abraao_extra_07.jpg, img2=abraao_extra_09.jpg, score=0.1942, label=1, decision=MATCH
[2026-06-29 00:41:48] PAIR: img1=abraao_extra_07.jpg, img2=abraao_extra_10.jpg, score=0.1291, label=1, decision=MATCH
[2026-06-29 00:41:48] PAIR: img1=abraao_extra_08.jpg, img2=abraao_extra_09.jpg, score=0.1676, label=1, decision=MATCH
[2026-06-29 00:41:49] PAIR: img1=abraao_extra_08.jpg, img2=abraao_extra_10.jpg, score=0.1856, label=1, decision=MATCH
[2026-06-29 00:41:49] PAIR: img1=abraao_extra_09.jpg, img2=abraao_extra_10.jpg, score=0.1787, label=1, decision=MATCH
[2026-06-29 00:41:50] PAIR: img1=20260602_192040.jpg, img2=angela_baixa_45_esq.jpg, score=0.4374, label=1, decision=MATCH
[2026-06-29 00:41:50] PAIR: img1=20260602_192040.jpg, img2=angela_baixa_frontal.jpg, score=0.3514, label=1, decision=MATCH
[2026-06-29 00:41:51] PAIR: img1=20260602_192040.jpg, img2=angela_boa_45_dir.jpg, score=0.4300, label=1, decision=MATCH
[2026-06-29 00:41:51] PAIR: img1=20260602_192040.jpg, img2=angela_boa_45_esq.jpg, score=0.4946, label=1, decision=MATCH
[2026-06-29 00:41:52] PAIR: img1=20260602_192040.jpg, img2=angela_boa_frontal.jpg, score=0.4283, label=1, decision=MATCH
[2026-06-29 00:41:52] PAIR: img1=20260602_192040.jpg, img2=angela_extra_01.jpg, score=0.4957, label=1, decision=MATCH
[2026-06-29 00:41:53] PAIR: img1=20260602_192040.jpg, img2=angela_extra_02.jpg, score=0.4909, label=1, decision=MATCH
[2026-06-29 00:41:53] PAIR: img1=20260602_192040.jpg, img2=angela_extra_03.jpg, score=0.4857, label=1, decision=MATCH
[2026-06-29 00:41:53] PAIR: img1=20260602_192040.jpg, img2=angela_extra_04.jpg, score=0.5143, label=1, decision=NO_MATCH
[2026-06-29 00:41:54] PAIR: img1=20260602_192040.jpg, img2=angela_extra_05.jpg, score=0.6154, label=1, decision=NO_MATCH
[2026-06-29 00:41:54] PAIR: img1=20260602_192040.jpg, img2=angela_extra_06.jpg, score=0.4012, label=1, decision=MATCH
[2026-06-29 00:41:55] PAIR: img1=20260602_192040.jpg, img2=angela_extra_07.jpg, score=0.3801, label=1, decision=MATCH
[2026-06-29 00:41:55] PAIR: img1=20260602_192040.jpg, img2=angela_extra_08.jpg, score=0.4778, label=1, decision=MATCH
[2026-06-29 00:41:56] PAIR: img1=20260602_192040.jpg, img2=angela_extra_09.jpg, score=0.4083, label=1, decision=MATCH
[2026-06-29 00:41:56] PAIR: img1=20260602_192040.jpg, img2=angela_extra_10.jpg, score=0.5404, label=1, decision=NO_MATCH
[2026-06-29 00:41:57] PAIR: img1=20260602_192040.jpg, img2=angela_extra_11.jpg, score=0.3981, label=1, decision=MATCH
[2026-06-29 00:41:57] PAIR: img1=20260602_192040.jpg, img2=angela_extra_12.jpg, score=0.3530, label=1, decision=MATCH
[2026-06-29 00:41:58] PAIR: img1=20260602_192040.jpg, img2=angela_extra_13.jpg, score=0.3648, label=1, decision=MATCH
[2026-06-29 00:41:58] PAIR: img1=angela_baixa_45_esq.jpg, img2=angela_baixa_frontal.jpg, score=0.1920, label=1, decision=MATCH
[2026-06-29 00:41:59] PAIR: img1=angela_baixa_45_esq.jpg, img2=angela_boa_45_dir.jpg, score=0.2172, label=1, decision=MATCH
[2026-06-29 00:41:59] PAIR: img1=angela_baixa_45_esq.jpg, img2=angela_boa_45_esq.jpg, score=0.2826, label=1, decision=MATCH
[2026-06-29 00:42:00] PAIR: img1=angela_baixa_45_esq.jpg, img2=angela_boa_frontal.jpg, score=0.2295, label=1, decision=MATCH
